"","time","cif.control","cif.control.lower","cif.control.upper","cif.exposure","cif.exposure.lower","cif.exposure.upper"
"135",2.7049965777,0.299439010034119,0.247799262034686,0.328830629809631,0.241131948147569,0.215216587995317,0.359973149436701
"136",2.7405886379,0.299439010034119,0.247799262034686,0.328830629809631,0.241131948147569,0.215216587995317,0.359973149436701
"137",2.7679671458,0.299439010034119,0.247799262034686,0.328830629809631,0.241131948147569,0.215216587995317,0.359973149436701
"138",2.7707049966,0.301221097240502,0.24828459163316,0.330871888140991,0.242635480389724,0.21525425428035,0.361892350557801
"139",2.7789185489,0.302999612516191,0.250979805658467,0.334244662925864,0.244136912925977,0.215307409946753,0.361940122870827
"140",2.8610540726,0.304827845348404,0.251810844818366,0.334639792724449,0.245681286282556,0.216740498376884,0.366479697690014
"141",2.9158110883,0.30703532026472,0.255736884266275,0.338848207607701,0.247547437326198,0.21674190179176,0.3665767650885
"142",2.9897330595,0.30703532026472,0.255736884266275,0.338848207607701,0.247547437326198,0.21674190179176,0.3665767650885
"143",2.9952087611,0.308861800080817,0.256796669297979,0.339872673929358,0.249093301862055,0.217152280706854,0.366628716865764
"144",3.0061601643,0.310672748040838,0.259421711764558,0.34121830750964,0.250626986923039,0.218621363802478,0.370646360796968
"145",3.0088980151,0.311568153437479,0.262499022728177,0.343061413535821,0.251385539029689,0.221931104773002,0.372257927155922
"146",3.0280629706,0.313724452751638,0.265520749489878,0.343146629517746,0.253213648233547,0.223022897358483,0.376229365122679
"147",3.0581793292,0.314829254305923,0.265996385103479,0.343146629517746,0.254150660742541,0.226700553348567,0.380012707789525
"148",3.0746064339,0.314829254305923,0.265996385103479,0.343146629517746,0.254150660742541,0.226700553348567,0.380012707789525
"149",3.0828199863,0.31668079625749,0.269500948737379,0.345450942472511,0.255722025699938,0.230136113378191,0.385262014509831
"150",3.1375770021,0.318459509452387,0.271009721849767,0.347094702658037,0.25723252827505,0.233390878972192,0.389002688518523
"151",3.1540041068,0.320642713409369,0.271719111239485,0.351212926754532,0.259087959610513,0.233427511476717,0.389002688518523
"152",3.2251882272,0.322713116164768,0.273318552558466,0.353230955596745,0.260848816922538,0.238744317464256,0.392260322818978
"153",3.2525667351,0.322713116164768,0.273318552558466,0.353230955596745,0.260848816922538,0.238744317464256,0.392260322818978
"154",3.2635181383,0.324548045433523,0.274785056317979,0.355948989755823,0.262411028857671,0.240517709229747,0.393090899667776
"155",3.2744695414,0.326358657366893,0.27647360055972,0.358162966378691,0.263953536375238,0.243935153371991,0.394241585007357
"156",3.3374401095,0.32821030318399,0.278537098292818,0.361069414361422,0.265532049995815,0.245279313519193,0.394241585007357
"157",3.3483915127,0.330957135199722,0.278635557753329,0.362353946170411,0.267876021710523,0.245325643565659,0.398376200696907
